uid	iids
496	39674
497	22848,23453
498	39087
499	21596
500	38539,24242
501	45854,44989
502	12342,16989
503	45853
504	43234
505	5453,13134
506	37405
507	41779,46979
508	27367
509	34607
510	36846,12175
511	14550,47119
512	42675,42454
513	24284,35083
515	41352,38172
516	22477,36918
517	46979,33510
518	32506
520	34661
521	36050
522	22592
523	37588,43341
524	17771,37857
526	40081,42572
527	46427
528	18530
529	5684,22260
530	30344,29243
531	23272,34591
532	41324
533	34528,39854
534	37940,46651
536	44707
537	33234,13
538	30885,38233
539	30590
541	20686
542	37930,2695
543	32603,45801
545	12598,47219
546	39190,41800
547	24410
548	21231,43344
549	46981,25305
550	38872
551	43729,18996
552	33796
553	27031,46334
554	15918,39516
555	23660
556	18603,38860
558	31761
559	42330
561	1351,14
562	27878,15504
563	9473
565	18938
566	36735,40993
567	29750
568	36995,9630
569	35361
570	18349,45261
571	33817,45182
572	46224
573	9970,22260
574	46873,29915
575	35359,13673
577	10011,45202
578	45371,43660
579	17255,41290
581	32721,40719
582	36828,39902
583	32960,11782
584	26291
585	22494,27604
586	31096,36102
587	28202,15776
588	24731,35584
589	30635,38304
590	18157,19952
591	15162
592	23967,36144
593	16,39450
594	36603
596	16,29545
597	39266,41808
598	41853,30020
599	43545
600	28800,15301
601	42958,14435
602	15285,36866
603	33409,23660
604	37132,45361
605	19793,24363
606	35243,36832
608	40260,42058
609	9118
610	30235,30298
611	33510,39028
612	5684,5684
613	16480
614	27943,45879
615	7159,40928
616	41725,31884
617	10551,43588
618	18
619	32150,34111
620	27895,542
621	33596,34933
622	45651,41849
623	37301,45350
624	45987,13071
625	35844
626	34417
627	40796
628	28814,15889
629	27877,12606
630	13337,45398
631	4795,3682
632	44407,32554
633	26718,36338
634	33225
635	33409,33615
636	4005,45872
637	27454,36663
638	31562,25179
639	18270,32758
640	3020,37525
641	32013,38691
642	28185,18882
643	15096
644	43149,28001
645	13458,29681
646	4528,25763
647	41234,45277
649	37071
650	21,38874
651	23892
652	15155,2073
654	5497
655	42581
656	37984,42627
657	44423,46860
658	37432,27300
660	40304
661	5800,36102
662	30590,29188
663	34863,18250
664	18156
665	31740,38275
666	35451,9281
667	12481,24325
668	33807,16227
669	29799,36651
670	37419,4754
671	32645,46631
673	14232,29611
675	41686,46863
676	24209,32571
677	45949,37105
678	16139,39834
679	45976
681	42615
682	6579,46840
683	44777
684	34448,45583
685	12037
686	45477,29934
687	29934,20148
688	30657
689	30372,41851
690	31575,13134
691	27515,42222
692	46944,26061
693	46112
694	11587,13953
695	44374,11586
696	35871,38357
697	36859,38393
698	23167,35297
699	17180,35028
700	35318
701	34269,46751
702	30523,41143
703	28431,47325
704	40542,42945
705	45423,45422
706	17734,23322
707	32240,5253
708	3399,37759
709	35236,40341
711	31925,40707
712	30439,37075
713	38093,39217
714	32536,37009
715	35243,16288
716	43947,9051
717	40011,46427
718	46354,8339
719	22936,34833
720	35291,39588
721	38042,30519
722	26195
723	10411,29681
724	22842,39333
725	34407,38193
726	14426,38393
727	25526,45971
728	22832,36261
729	41142,42318
730	26724,27513
731	18916
732	27019
733	43239
734	30657
735	14960
736	13712,34215
737	25201,29934
738	33564,17279
739	33147,26179
740	21641,2885
741	14550,37671
742	32449,40570
743	11440,26308
744	39824
745	16651,16909
746	511,31924
747	12128,13445
748	39695,45640
749	43490,45049
750	44794,44882
751	41801,43660
752	15402,41649
753	27971,33819
754	34717,34793
755	14814
756	3850,4189
757	38725,40380
758	7421,40467
759	32053,33893
760	27030,2318
761	15342,27799
762	11419,23676
763	17234,3427
764	25920,40954
765	22435,39087
766	27306,46220
767	13053,572
768	46662,35236
769	37739
770	40678,43291
771	38780,41508
772	40855,44826
773	29395,32316
775	34430
776	31654
777	20147,45807
778	39164
779	5036,30046
780	26034,41848
782	30777,11942
783	36763,45947
784	37876
786	1506,46438
787	25580
788	27828,29913
789	22583
790	27227
791	41849
792	25452
793	16465,16866
794	12171,3508
795	42475
796	14627,20918
797	47272,21457
798	44669,32381
799	33533,23084
800	27454
801	34085
802	32721
803	11018
804	9407,29270
805	29934,8698
806	15898
807	40668
808	12611,44286
809	38210,26470
810	2474,29925
812	39732
813	31746,46197
814	41013,44491
815	22776,21952
816	35343,28226
817	39624,42024
818	27019
819	36326,42406
820	28708,29631
822	28488
823	45228
824	29682,33510
825	26383,41930
827	27463,28300
828	33699,6218
829	8099,5246
830	42810,24772
831	36828,33556
832	9318,41324
833	95,23410
834	16114
835	24409,39946
836	6064
837	33533
839	41343,1502
841	22477,45439
842	25,11816
843	636,45335
845	46049,43563
846	5723,25545
847	45156,10372
848	46370,24301
849	42767
850	38665
851	34116,36651
852	46828,41632
853	46438
854	30293
856	29611,44787
857	10378,38736
859	46686
860	23478
861	44811,26082
862	28733,46274
863	33533,21851
864	46510,9902
865	3273
866	26511,42222
867	30059,46591
868	32571,42095
869	43333,23211
870	41809
871	27,16328
872	45046,45287
874	43965,44228
875	20744,47153
877	32603,45422
878	30661,30657
880	26118,46416
881	41263,46507
882	19544,23465
883	44581
884	44549,44627
885	46042,41492
886	47191,31877
887	44882,29529
888	36663,11239
889	25954
890	23449,46715
891	47179,43929
892	30217,40688
893	38773
894	33213,34006
895	39652,19541
896	39977,40855
897	23479,46091
898	31402
899	41458
900	17887,41083
901	22055,34312
902	32750,33674
903	33764,22082
904	37919,21425
905	1761
906	13772,29198
907	42572,42725
908	30309
909	38773,38906
910	39413,6395
911	8856,34779
912	3575,23931
913	27,28318
915	23594,29519
916	42012,44794
917	31963,45162
918	38393,41352
919	10214,34775
920	2685,4595
921	44139,41659
923	41178,29321
924	41252,45877
926	45890,32721
927	46344,43608
928	22628
929	13712,14560
930	14920
931	10337,47000
932	11786,24849
933	46521,38394
934	39974
935	18013,21637
936	42817
937	45193,45570
938	12149
939	22364
940	32011,41800
941	19876,24191
942	2063
944	23272,34591
945	22336,21468
946	25399,33136
947	35206,7563
948	31121,8761
949	32853,27374
950	26180,29963
951	31054
952	25590,27982
953	19213,22008
954	9584
955	9057,67
957	16883
958	22540
959	33247
960	44894,33238
962	46868,46985
963	41358,34655
964	3738,21483
965	35675,41632
966	41964,19373
967	3760,17081
968	43290,44576
969	28446
970	36133,7915
971	43139,19211
972	21955,5261
973	32712,33582
974	26917,9124
975	13529
976	35478
977	37926,24672
978	18202
979	37925,27515
980	33264,45116
981	32507,36054
982	36297,46571
983	25489
984	38869,43404
985	12878
986	33434,42840
987	18893,20232
988	34269,42379
989	19541,12362
990	30709
991	45327,45347
992	34742,36478
994	3483,3487
995	28084
996	41352,45039
997	45162,20845
998	19344,19761
999	37012,43689
1000	43719
1002	38308,26586
1003	30577,29
1004	29,46552
1005	36332,31106
1006	44127
1007	32082,41734
1008	33231,46219
1009	47384,46454
1010	3232,30865
1011	38810,36503
1012	35925,16797
1014	4817
1015	34108,46972
1016	29931,46315
1018	23575,7934
1019	17504
1020	28001,44831
1021	46792
1022	45153
1023	38644,41851
1024	37302
1025	28001,20904
1026	35775,39986
1027	27293,14552
1028	10093,44363
1029	44603
1030	24726
1031	23938
1032	23465
1033	43150,40440
1034	38042,30521
1035	42580,10691
1036	30324,35947
1037	10091
1038	36728
1039	40897,44497
1040	12992,33606
1041	9526
1042	45923,29776
1043	2193,30
1044	23453,47106
1046	45600
1047	17796
1048	41851,35949
1049	38182,42886
1050	31,2344
1051	21177,37382
1052	27889
1053	27071,35771
1054	33093,47383
1055	36989,40067
1056	42421,21020
1057	35318
1058	32667
1059	40519,27276
1060	32772
1061	37807,41849
1062	34563,42449
1063	32,32163
1064	30066,41808
1065	7779,20842
1066	42442,37740
1068	38206,35971
1069	19392
1070	23892,42586
1071	26466,13337
1072	21527,44621
1073	34784,44822
1074	36781,34215
1075	43256,46221
1076	16093,41866
1077	2080,2082
1078	44553
1079	24058,14808
1080	30330,42630
1081	23892,45193
1082	33468
1084	19049,37477
1086	20977,23854
1087	31106,42927
1088	35445,3745
1089	37531,45462
1090	24786,38331
1091	40619
1092	33234,40940
1093	12076,11938
1094	37351,29496
1096	9776,45441
1097	25433
1098	46482,39190
1099	43303
1100	29419,31461
1101	2126,9584
1102	39899,23269
1103	40153,41291
1104	46873,22300
1105	45414,24347
1106	43121,26352
1107	40136,40297
1108	39599,2885
1109	9098
1110	22968,46713
1111	30169,32644
1113	10770,37
1114	35150
1115	41282,45458
1116	13712,7405
1117	38557
1118	36522,42722
1119	30461,39030
1120	6848,6848
1121	37,36137
1122	37,30863
1123	4836
1124	27155,28988
1125	46331,33124
1126	44882,12082
1127	15868
1128	39305,44146
1130	46834,12435
1131	31132,3850
1132	11786,38316
1133	19259,34775
1134	40635,22430
1135	30010,31547
1136	15730,28486
1137	9334,8071
1138	6404,6774
1139	16227,16461
1140	14216,46857
1141	32066,33530
1142	27203,27202
1143	41632
1144	43580,45281
1145	31093,38778
1146	35753,43281
1147	42502,38
1149	39666,36101
1150	37572,45566
1151	8602,15533
1152	34876,47218
1153	39303
1154	42911
1155	14306
1156	9057
1157	10987,40344
1158	32779,35644
1159	41279,43023
1160	38198,45760
1161	45758,40403
1162	30002,35012
1163	30782,36226
1164	12186,43062
1165	35720,38860
1166	4497,7837
1167	39843,46227
1168	33238,2975
1170	37631,43939
1171	45994,7968
1172	18635
1173	28634,8134
1174	21772,13667
1175	42691,29126
1176	2303
1177	24141
1178	25822,15120
1179	22138,25231
1180	4286,23154
1181	9956,11382
1182	24851,32857
1183	133,41849
1184	42,42095
1185	6665,10423
1186	23873,26552
1187	37579
1188	33531,34265
1189	14472
1190	7252
1193	23182,44448
1194	28624
1195	5863,5863
1196	43411,36953
1197	5224,21330
1198	24190,23322
1199	35291
1200	16109
1201	8618,16597
1202	34322
1205	32495
1206	14735,40533
1207	42311,3401
1208	10128,15655
1209	47167
1210	41234,32535
1211	12216,34870
1212	36904,43275
1213	42385,43929
1214	33106,34200
1215	29946,42361
1216	43423,5269
1217	28367,46816
1218	39954,33174
1219	39367,11281
1220	8117,28557
1221	37264,38543
1222	34966,46143
1223	36734
1224	13329,33080
1225	22177,28812
1226	20245,21356
1227	15056
1228	40131,41023
1229	41274,42678
1230	45622,28091
1231	25403,43016
1232	42742,11235
1233	27108,43005
1234	37872,14992
1235	1975,45006
1236	22309,33754
1237	43176,43763
1238	4653,114
1239	457,36375
1240	19366,26200
1241	38296,45089
1242	10767
1243	40568,43503
1244	42850,47010
1245	40011
1246	5296,11776
1247	25442
1248	14020
1249	15461
1250	38940,18916
1251	2590,45484
1252	34090,26025
1253	1709
1254	44716
1255	2713,27889
1256	24032
1257	33794,30224
1258	43158,43158
1259	38393,42115
1260	31697,38555
1261	7853,11207
1262	22092,18636
1263	25595,29765
1264	42694
1265	7348,42785
1266	35842
1267	25865,23269
1268	30154,30937
1269	28344
1270	34178,41216
1271	10547,10552
1272	3506,39158
1273	24372,46225
1274	41191
1275	21858,40300
1276	39563,46448
1278	21527,22832
1280	32976,21318
1281	37246
1282	36893,17178
1283	28216,36959
1284	42915
1285	26077,39124
1286	37230,34825
1287	22181,25602
1288	20977
1290	45319,5841
1291	19307,28300
1292	40,46267
1293	24175,33572
1294	5704,5704
1295	47043,37442
1296	28077,8877
1297	38865,32644
1298	16313,27691
1299	35438
1300	32367,33650
1301	34321,37595
1302	6003,35394
1303	4218,5289
1304	19260,30156
1305	1892,33757
1306	23600,40
1307	37078,42911
1308	26999,8772
1309	13349,26118
1310	38595,34215
1311	38611,41401
1312	30181,30156
1313	41649,44303
1314	5241,12172
1315	27506,15429
1316	30417,33533
1317	39617,41188
1318	23646,37934
1320	40619,18608
1322	3311,14055
1323	23323,40740
1324	20072
1325	46420,46887
1327	18429
1328	45227,34178
1329	32627,36739
1330	782,36516
1331	35236,34955
1332	17267
1333	33870,34629
1334	12698,42308
1335	32648,21474
1336	17813,35717
1337	41918
1338	24342,45634
1339	36303,44915
1340	26751,1658
1341	34135
1342	29946,31918
1343	12435,12766
1344	43016,33131
1345	42468,43993
1346	33252,19474
1347	37516,44247
1348	18302,30932
1349	7343,20335
1350	43752
1351	17180,42479
1352	32644,16461
1353	6512,6512
1354	38192
1355	45195,37048
1356	34661
1357	45553,39750
1358	13914,10587
1359	47183
1360	26900
1361	46612,40067
1362	30342,41551
1363	2418,36938
1364	1202
1365	5416,35359
1366	17408,2170
1367	40669,42210
1368	41371,45411
1369	33264,41849
1370	43986,5409
1371	46998,47003
1372	19980,46226
1374	47342,37867
1375	4306,21571
1376	9388,30195
1377	43762,43914
1378	16577,12606
1379	38397
1380	23971,19907
1381	26297
1382	5978,5978
1383	35058,2959
1384	40694,46873
1385	47218
1386	42024,837
1387	40402,41499
1388	18052,46612
1389	7962,30657
1390	2315,41553
1391	36135
1392	30709
1393	46725,25640
1394	9460,23587
1395	27685
1396	31764,34770
1397	23624
1399	43,42336
1400	20662,31208
1401	27774
1402	29029
1403	10876,33531
1404	29492
1405	29681,31384
1406	32307
1407	30937
1408	19337,33596
1409	16326
1410	23533,44722
1411	32765,36078
1412	41395,40408
1413	36235
1414	33533,847
1415	32644,21774
1416	20232,23116
1417	27607,44
1418	5416,9902
1419	35401,38977
1420	5934,5934
1423	36198,46240
1424	33174,14960
1425	43830,40371
1426	46395,24532
1427	24032,41632
1428	27581
1429	41507,19384
1430	28730
1431	30229,36804
1432	7386,7386
1433	41550,40191
1434	46985,11294
1435	42292,39835
1437	33633
1438	46497
1439	36587,45
1441	46382,40719
1442	30235,45
1443	29696,33374
1444	46402,24355
1445	32489,42473
1446	41961,40005
1447	43234,29564
1448	36214
1449	12598,16461
1450	37078
1451	12661,44746
1452	41661,47174
1453	44882,17768
1454	36708,45113
1455	29326
1456	24658,25602
1457	12838
1458	38328,35944
1459	45063
1460	741,18397
1461	8376
1462	37988,23463
1463	26061,31562
1464	24398
1465	30221,36931
1466	38180,42317
1467	36448,11345
1468	1502,12606
1469	41352,30413
1470	47,29172
1471	27474
1472	34085,45047
1474	35276,44265
1476	30660,17991
1477	39087,39584
1478	3506
1479	30023
1480	29198,44019
1481	41849
1483	25240
1484	9281,47
1485	2163,36621
1486	34676,35541
1487	47026,35356
1488	40579,12025
1489	12216
1490	33844
1491	35680,32881
1492	31219,41895
1493	48,16461
1494	30347,43005
1495	37782,37807
1496	43550,28166
1497	10378,20695
1498	26786,47210
1500	44215,511
1501	32122,12004
1502	30867,11768
1503	33568,40870
1504	45228,44276
1505	23535,23297
1506	31228,35255
1507	46497
1508	32721,37807
1509	34148
1510	26391,31054
1512	47045
1513	11145,41617
1514	37962,35838
1515	18091,41632
1516	9361,12175
1517	30657,24409
1518	38143
1519	43306,6138
1520	2231,45835
1521	4234
1522	44949
1523	11800
1524	36804,45031
1525	45992
1526	26291
1527	45874,40519
1528	3858,29515
1529	18002,43030
1530	30341,29435
1532	30654
1533	18054,30063
1534	7683
1535	34920,35297
1536	29874,1318
1537	40271,46893
1538	3436,45281
1539	26724,35451
1540	19252,34120
1541	30138,2685
1542	19096
1543	46583,35361
1544	22192,27753
1545	34648,17512
1546	35226,39163
1547	20013,8094
1548	27956,1984
1549	38316
1550	4284,36595
1551	43547
1552	82,37768
1553	21190,40614
1554	23962,41849
1555	43619,49
1556	31257,3506
1558	44065,45491
1559	45781,49
1560	39623
1561	41800,45009
1562	19187,27515
1563	3750,19677
1565	14156,37908
1566	21280
1567	13914
1568	29423,31088
1570	28364,18052
1571	3716,16578
1572	47161,32524
1573	40206,37807
1574	3713,39009
1575	10644,13613
1576	49,25930
1577	29995,37759
1578	29874,37815
1579	27831,36651
1580	26465,7526
1581	45874
1582	43337,38227
1583	46692
1584	31189,39386
1585	14451,36448
1586	42355,45784
1587	5543,33488
1588	9653,18426
1589	37240,45186
1590	1560,43343
1591	3630,45526
1592	23580,12598
1593	36868,41352
1594	22741,30339
1595	1548,141
1596	14550,15750
1597	10195
1598	3096
1599	36066,23892
1600	30130,30591
1601	2344,19036
1602	19474,26064
1603	24032,30252
1604	92
1605	1827,36909
1606	43782,47349
1607	16955,30858
1608	30906,24452
1609	6602,38047
1610	37806,35246
1611	13956
1612	741
1613	31965,30332
1614	45643
1616	27626,40731
1617	33411
1618	6461,49
1619	30413,3285
1620	15269,38449
1621	19298,3331
1622	29123,37055
1623	37718,40575
1624	66,99
1625	42534,34997
1626	30940
1627	27346,41849
1628	40078,30590
1629	24347,42911
1630	861,19764
1631	35254,35557
1632	43947,12598
1633	19868,10001
1634	15889,32537
1635	13838
1636	37705,38003
1637	8352,20491
1638	3638,18173
1639	239,46551
1640	32595,28061
1641	13736,20480
1642	29405,39526
1643	45894
1644	31742,32644
1645	28958
1646	11569,36478
1648	22658,30519
1649	7379,7379
1650	25780,43830
1652	34233,34185
1653	39472,10676
1654	13137,34828
1655	44536
1656	32724,35708
1657	19036
1658	23962,39621
1660	29023,19781
1661	11771
1662	37095
1663	4042,34222
1664	23783
1665	35255,25583
1667	27790,10551
1668	41281,22561
1669	37490
1670	13082,37153
1671	1260,37807
1672	20530,42511
1673	12143,42732
1674	32640,45780
1675	11072,28320
1676	25379
1677	25179,45372
1678	30029,43415
1679	711,26656
1680	192,494
1681	20884,16447
1682	27391,41055
1683	46956,34215
1684	18052,32058
1685	32960,40609
1686	591
1687	23494,44308
1688	34452,35189
1689	33533
1690	26312,10855
1691	36304,29929
1692	18289,12606
1693	20114,25920
1694	45548
1695	34006
1696	12666
1697	38034
1698	38980,39281
1699	27114,43937
1700	46205
1701	33969,45605
1702	40864,43830
1703	19420,7979
1704	873,1480
1705	27906,19124
1706	16508,30660
1707	1658,43043
1708	23200
1709	23961,861
1710	17801
1711	40337,43874
1712	28001
1713	5586,42308
1714	33109,3977
1715	36516,37803
1716	30233,46924
1717	3819
1718	19663,9472
1719	33501,45338
1720	23266,28292
1721	43843,41930
1722	46315,2452
1723	43995,14306
1724	25946
1725	42905
1726	17298,45572
1727	26631,43166
1728	36178
1729	40519
1730	38911,46236
1732	21012,23813
1734	44511
1735	41181,45701
1737	41245
1738	25236,56
1739	36667,56
1741	38473
1742	34806,45053
1743	20884,46442
1744	44543,7949
1745	28652,42073
1746	17353
1747	29375,41811
1748	56,35291
1749	35969,10324
1750	35361,44605
1751	2259,34403
1752	18052
1753	36322,45702
1754	19323,46265
1755	25483,45762
1756	1547
1757	15768,1271
1758	377
1759	36890,8502
1760	37405,38818
1761	2876
1762	37304,47145
1763	8167,7721
1764	43280,45361
1765	32848
1766	27671,40315
1767	33046,33137
1768	36749,46116
1769	24639,27685
1770	38211,33131
1771	17561,45641
1772	1058,5449
1773	33510,34215
1774	45457,47359
1775	22656,45913
1776	22300,44778
1777	700,29198
1779	4675,5439
1780	33758,34851
1781	42543,28482
1782	44377
1783	28596,29864
1784	3964,14561
1785	44614
1786	27438,35390
1787	39253,41933
1789	5416,5653
1790	22509,33080
1791	34603,35343
1792	29189,35298
1793	45901
1794	8490,38635
1795	32242,45148
1796	121,549
1797	33080,30174
1798	14699,32902
1799	30991,36749
1800	41282,44231
1801	36580
1802	30818,34390
1803	47218
1804	36508,42745
1805	40758,44822
1806	24347,46355
1807	42038,60
1808	15087
1809	33080,41142
1810	46399
1811	47325,40702
1813	37196,41412
1814	17801,450
1815	29576,537
1816	33520,45639
1817	37689,38153
1818	1498,4595
1819	663,17537
1820	11058,14857
1821	40823,40551
1822	1531,36448
1823	30865
1824	26215,32457
1825	11678,34273
1826	31367
1827	34085,38875
1828	11768
1829	37664,35401
1830	1261,3696
1831	60,42222
1832	38885
1833	7968,41533
1834	44882,46051
1835	21698,35165
1836	47041,28022
1837	42502
1838	42292,45145
1839	35666,42854
1840	41879
1841	25582,57
1842	44949,30709
1843	43687,46729
1844	33979,36304
1845	2685,24329
1846	34121,32644
1847	2162,20400
1848	46003
1849	30871,42292
1850	45838,40659
1851	15269,15382
1852	12175,16442
1853	56
1854	1984,39114
1855	43219,10626
1856	31220,31740
1857	30896,12687
1858	44523,46979
1859	43421,37475
1860	16480,12175
1861	45004,40346
1862	34270,37076
1863	340,45303
1864	43246,43313
1865	21212,38965
1866	39562,41275
1867	14425,23594
1868	23297,30594
1869	13739,32721
1870	41853,21007
1871	30937,12878
1872	17569,40165
1873	24904,25050
1875	23463,30514
1876	12831,13592
1877	30153,33080
1878	31008,27073
1880	35703,43357
1881	19814,28339
1882	15001,15807
1883	38866,39603
1884	21451,11219
1885	15484,30646
1886	1608,38785
1887	7057,7057
1888	3916,60
1889	28883,26297
1890	11978,12752
1891	27601,39008
1892	46402,40354
1893	36459
1894	11782,44667
1895	15102,1592
1896	201,1516
1897	29496
1898	30809
1899	38934,30642
1900	39278,20133
1901	58,2162
1902	44374,32025
1903	17887
1904	36119,38366
1905	46524
1906	45361,42501
1907	2309,23535
1908	9319
1909	23513,28303
1910	34532,3160
1911	31016,20976
1912	47312,35499
1913	28320,21007
1914	20856,45778
1915	39693,43528
1916	24284
1917	43017
1918	23402,41631
1919	30378,18713
1920	18315,42334
1921	43899
1922	16898,27790
1923	34604
1924	30660,34273
1925	21060,34604
1926	39876,41252
1927	40551,40890
1929	5520,20021
